"URN","Linked UID","Group Name","Companies House Number","Group Type","Closed Date","Group Status","FederationType","Joined date","EstablishmentName","TypeOfEstablishment (code)","TypeOfEstablishment (name)","PhaseOfEducation (code)","PhaseOfEducation (name)","LA (code)","LA (name)","HasSharedHT"
141805,2672,"Prospere Learning Trust","","School sponsor","","Open","Hard","01-09-2017","Piper Hill High School","44","Academy special converter","0","Not applicable","352","Manchester"
141806,5640,"GREENWOOD TREE ACADEMY TRUST","08066324","Multi-academy trust","","Open","","01-04-2015","Puddletown Church of England First School","34","Academy converter","2","Primary","838","Dorset"
141808,5538,"SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL","09413691","Single-academy trust","","Open","","01-03-2015","Saint Cecilia's Church of England School","34","Academy converter","4","Secondary","212","Wandsworth"
141809,5594,"THE ASPIRE EDUCATIONAL TRUST","08689696","Multi-academy trust","","Open","","01-03-2015","Sandbach Primary Academy","34","Academy converter","2","Primary","895","Cheshire East"
141809,5498,"The Aspire Educational Trust","","School sponsor","","Open","","01-03-2015","Sandbach Primary Academy","34","Academy converter","2","Primary","895","Cheshire East"
141810,4493,"SOUTHERN ACADEMY TRUST","09040388","Multi-academy trust","","Open","","01-03-2015","Shaftesbury Church of England Primary School","34","Academy converter","2","Primary","838","Dorset"
141810,16876,"Southern Academy Trust","","School sponsor","","Open","Hard","21-04-2017","Shaftesbury Church of England Primary School","34","Academy converter","2","Primary","838","Dorset"
141811,3460,"THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST","08307881","Multi-academy trust","","Open","","01-03-2015","St Alban's Catholic Primary School, A Voluntary Academy","34","Academy converter","2","Primary","895","Cheshire East"
141812,5524,"THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY","09432692","Multi-academy trust","","Open","","01-03-2015","St Benedict's Catholic Primary Academy","34","Academy converter","2","Primary","937","Warwickshire"
141813,15807,"HEALTH FUTURES UTC LTD","08257814","Single-academy trust","","Open","","01-09-2015","Health Futures UTC","40","University technical college","4","Secondary","333","Sandwell"
141814,5539,"PAX CHRISTI CATHOLIC PARTNERSHIP","09378390","Multi-academy trust","","Open","","01-03-2015","St Benet Biscop Catholic Academy","34","Academy converter","4","Secondary","929","Northumberland"
141815,5609,"LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY","09471525","Multi-academy trust","","Open","","01-04-2015","St Brigid's Catholic Primary School","34","Academy converter","2","Primary","330","Birmingham"
141816,4124,"OXFORD DIOCESAN SCHOOLS TRUST","08143249","Multi-academy trust","","Open","","01-03-2015","St Christopher's Church of England School","34","Academy converter","2","Primary","931","Oxfordshire"
141816,2919,"Diocese of Oxford","","School sponsor","","Open","","01-03-2015","St Christopher's Church of England School","34","Academy converter","2","Primary","931","Oxfordshire"
141817,5524,"THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY","09432692","Multi-academy trust","","Open","","01-03-2015","St Francis Catholic Primary Academy","34","Academy converter","2","Primary","937","Warwickshire"
141818,2579,"FRASSATI CATHOLIC ACADEMY TRUST","08561153","Multi-academy trust","","Open","","01-09-2015","St Francis Catholic Primary School, South Ascot","34","Academy converter","2","Primary","868","Windsor and Maidenhead"
141819,5540,"ASSET EDUCATION","09434926","Multi-academy trust","","Open","","01-03-2015","St Helen's Primary School","34","Academy converter","2","Primary","935","Suffolk"
141819,16453,"Asset Education","","School sponsor","","Open","","22-09-2016","St Helen's Primary School","34","Academy converter","2","Primary","935","Suffolk"
141820,5609,"LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY","09471525","Multi-academy trust","","Open","","01-04-2015","St James Catholic Primary School","34","Academy converter","2","Primary","330","Birmingham"
141821,5526,"WIMBORNE ACADEMY TRUST","09362004","Multi-academy trust","","Open","","01-03-2015","St John's Church of England First School, Wimborne","34","Academy converter","2","Primary","838","Dorset"
141821,16908,"Wimborne Academy Trust","","School sponsor","","Open","Hard","03-10-2016","St John's Church of England First School, Wimborne","34","Academy converter","2","Primary","838","Dorset"
141822,5541,"FUTURE GENERATION TRUST","09440033","Multi-academy trust","","Open","","01-03-2015","St John's Primary Academy","34","Academy converter","2","Primary","860","Staffordshire"
141822,16554,"Future Generation Trust","","School sponsor","","Open","Hard","19-01-2017","St John's Primary Academy","34","Academy converter","2","Primary","860","Staffordshire"
141823,5524,"THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY","09432692","Multi-academy trust","","Open","","01-03-2015","Our Lady & St. Joseph Catholic Academy","34","Academy converter","2","Primary","937","Warwickshire"
141824,5593,"DERBY DIOCESAN ACADEMY TRUST 2","09442311","Multi-academy trust","","Open","","01-04-2015","St Laurence CofE VA Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141824,2902,"Derby Diocesan Academy Trust","","School sponsor","","Open","Hard","01-04-2015","St Laurence CofE VA Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141825,5533,"ST MARTIN'S MULTI ACADEMY TRUST","09443906","Multi-academy trust","","Open","","01-03-2015","St Martin's Church of England Primary School","34","Academy converter","2","Primary","336","Wolverhampton"
141825,15996,"St Martin’s Multi Academy Trust","","School sponsor","","Open","","01-01-2016","St Martin's Church of England Primary School","34","Academy converter","2","Primary","336","Wolverhampton"
141826,3460,"THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST","08307881","Multi-academy trust","","Open","","01-04-2015","Saint Mary's Catholic Primary School","34","Academy converter","2","Primary","895","Cheshire East"
141827,5532,"POPE JOHN XXIII CATHOLIC MULTI ACADEMY COMPANY","09441910","Multi-academy trust","","Open","","01-03-2015","St Mary's Catholic Primary School, Wolverhampton","34","Academy converter","2","Primary","336","Wolverhampton"
141827,15927,"Pope John 23rd MAC (Wolverhampton)","","School sponsor","","Open","","24-11-2015","St Mary's Catholic Primary School, Wolverhampton","34","Academy converter","2","Primary","336","Wolverhampton"
141828,4797,"ST THOMAS MORE PARTNERSHIP OF SCHOOLS","07900532","Multi-academy trust","","Open","","01-04-2015","St Matthew's Catholic Primary School","34","Academy converter","2","Primary","929","Northumberland"
141829,5526,"WIMBORNE ACADEMY TRUST","09362004","Multi-academy trust","","Open","","01-03-2015","St Michael's Church of England Middle School, Colehill","34","Academy converter","5","Middle deemed secondary","838","Dorset"
141829,16908,"Wimborne Academy Trust","","School sponsor","","Open","Hard","03-10-2016","St Michael's Church of England Middle School, Colehill","34","Academy converter","5","Middle deemed secondary","838","Dorset"
141830,5609,"LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY","09471525","Multi-academy trust","","Open","","01-04-2015","St Paul's Catholic Primary School","34","Academy converter","2","Primary","330","Birmingham"
141831,3460,"THE HOLY FAMILY OF NAZARETH CATHOLIC ACADEMY TRUST","08307881","Multi-academy trust","","Open","","01-03-2015","St Paul's Catholic Primary School, A Voluntary Academy","34","Academy converter","2","Primary","895","Cheshire East"
141832,5539,"PAX CHRISTI CATHOLIC PARTNERSHIP","09378390","Multi-academy trust","","Open","","01-03-2015","Ss Peter and Paul's Catholic Primary Academy","34","Academy converter","2","Primary","929","Northumberland"
141833,4124,"OXFORD DIOCESAN SCHOOLS TRUST","08143249","Multi-academy trust","","Open","","01-03-2015","St Peter's Church of England School, Alvescot","34","Academy converter","2","Primary","931","Oxfordshire"
141833,2919,"Diocese of Oxford","","School sponsor","","Open","","01-03-2015","St Peter's Church of England School, Alvescot","34","Academy converter","2","Primary","931","Oxfordshire"
141835,5609,"LUMEN CHRISTI CATHOLIC MULTI ACADEMY COMPANY","09471525","Multi-academy trust","","Open","","01-04-2015","St Thomas Aquinas Catholic School","34","Academy converter","4","Secondary","330","Birmingham"
141836,5524,"THE HOLY SPIRIT CATHOLIC MULTI ACADEMY COMPANY","09432692","Multi-academy trust","","Open","","01-03-2015","St Thomas More Catholic School and Sixth Form College","34","Academy converter","4","Secondary","937","Warwickshire"
141837,15774,"THE MOORLANDS PRIMARY FEDERATION","09378112","Multi-academy trust","","Open","","01-09-2015","St Werburgh's CE (A) Primary School","34","Academy converter","2","Primary","860","Staffordshire"
141837,16459,"The Moorlands Primary Federation (TMPF)","","School sponsor","","Open","Hard","22-11-2016","St Werburgh's CE (A) Primary School","34","Academy converter","2","Primary","860","Staffordshire"
141838,2096,"ALDRIDGE EDUCATION","05670663","Multi-academy trust","","Open","","01-03-2015","Sudell Primary School","34","Academy converter","2","Primary","889","Blackburn with Darwen"
141838,4927,"Aldridge Education","","School sponsor","","Open","Hard","01-03-2015","Sudell Primary School","34","Academy converter","2","Primary","889","Blackburn with Darwen"
141840,4124,"OXFORD DIOCESAN SCHOOLS TRUST","08143249","Multi-academy trust","","Open","","01-03-2015","The Blake Church of England Primary School","34","Academy converter","2","Primary","931","Oxfordshire"
141840,2919,"Diocese of Oxford","","School sponsor","","Open","","01-03-2015","The Blake Church of England Primary School","34","Academy converter","2","Primary","931","Oxfordshire"
141841,5543,"THE FITZWIMARC SCHOOL ACADEMY TRUST","09434988","Single-academy trust","","Open","","01-03-2015","The FitzWimarc School","34","Academy converter","4","Secondary","881","Essex"
141842,5540,"ASSET EDUCATION","09434926","Multi-academy trust","","Open","","01-03-2015","The Oaks Primary School","34","Academy converter","2","Primary","935","Suffolk"
141842,16453,"Asset Education","","School sponsor","","Open","","22-09-2016","The Oaks Primary School","34","Academy converter","2","Primary","935","Suffolk"
141843,16644,"WEYDON MULTI ACADEMY TRUST","07552535","Multi-academy trust","","Open","","01-04-2017","The Ridgeway School","44","Academy special converter","0","Not applicable","936","Surrey"
141843,16186,"Weydon Multi Academy Trust","","School sponsor","","Open","Hard","01-04-2017","The Ridgeway School","44","Academy special converter","0","Not applicable","936","Surrey"
141844,5544,"WINDSOR LEARNING PARTNERSHIP","09409109","Multi-academy trust","","Open","","01-03-2015","The Windsor Boys' School","34","Academy converter","4","Secondary","868","Windsor and Maidenhead"
141845,2905,"THE DIOCESE OF ELY MULTI-ACADEMY TRUST","08464996","Multi-academy trust","","Open","","01-03-2015","Tilney All Saints CofE Primary School","34","Academy converter","2","Primary","926","Norfolk"
141845,2904,"Diocese of Ely Multi-Academy Trust","","School sponsor","","Open","","01-03-2015","Tilney All Saints CofE Primary School","34","Academy converter","2","Primary","926","Norfolk"
141846,5593,"DERBY DIOCESAN ACADEMY TRUST 2","09442311","Multi-academy trust","","Open","","01-03-2015","Turnditch Church of England Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141846,2902,"Derby Diocesan Academy Trust","","School sponsor","","Open","Hard","01-03-2015","Turnditch Church of England Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141847,5641,"TEAM MULTI-ACADEMY TRUST","08110847","Multi-academy trust","","Open","","01-04-2015","Umberleigh Primary Academy","34","Academy converter","2","Primary","878","Devon"
141848,15774,"THE MOORLANDS PRIMARY FEDERATION","09378112","Multi-academy trust","","Open","","01-09-2015","The Valley Primary School","34","Academy converter","2","Primary","860","Staffordshire"
141848,16459,"The Moorlands Primary Federation (TMPF)","","School sponsor","","Open","Hard","22-11-2016","The Valley Primary School","34","Academy converter","2","Primary","860","Staffordshire"
141849,5540,"ASSET EDUCATION","09434926","Multi-academy trust","","Open","","01-03-2015","Whitton Community Primary School","34","Academy converter","2","Primary","935","Suffolk"
141849,16453,"Asset Education","","School sponsor","","Open","","22-09-2016","Whitton Community Primary School","34","Academy converter","2","Primary","935","Suffolk"
141850,5593,"DERBY DIOCESAN ACADEMY TRUST 2","09442311","Multi-academy trust","","Open","","01-03-2015","William Gilbert Endowed Church of England Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141850,2902,"Derby Diocesan Academy Trust","","School sponsor","","Open","Hard","01-03-2015","William Gilbert Endowed Church of England Primary School","34","Academy converter","2","Primary","830","Derbyshire"
141851,5545,"WINDHILL ACADEMY TRUST","09433068","Single-academy trust","","Open","","01-03-2015","Windhill21","34","Academy converter","2","Primary","919","Hertfordshire"
141852,5544,"WINDSOR LEARNING PARTNERSHIP","09409109","Multi-academy trust","","Open","","01-03-2015","Windsor Girls' School","34","Academy converter","4","Secondary","868","Windsor and Maidenhead"
141853,16008,"LEADERS IN LEARNING MULTI ACADEMY TRUST","09482529","Multi-academy trust","","Open","","01-02-2016","Winterhill School","34","Academy converter","4","Secondary","372","Rotherham"
141854,5526,"WIMBORNE ACADEMY TRUST","09362004","Multi-academy trust","","Open","","01-03-2015","Witchampton Church of England First School","34","Academy converter","2","Primary","838","Dorset"
141854,16908,"Wimborne Academy Trust","","School sponsor","","Open","Hard","03-10-2016","Witchampton Church of England First School","34","Academy converter","2","Primary","838","Dorset"
141855,2755,"COMMUNITY ACADEMIES TRUST","07472736","Multi-academy trust","","Open","","01-03-2015","Woodloes Primary School","34","Academy converter","2","Primary","937","Warwickshire"
141855,2756,"Community Academies Trust","","School sponsor","","Open","","01-03-2015","Woodloes Primary School","34","Academy converter","2","Primary","937","Warwickshire"
141856,5612,"THE SHIRE LEARNING TRUST","09422746","Multi-academy trust","","Open","","01-04-2015","Woodseaves CE Primary Academy","34","Academy converter","2","Primary","860","Staffordshire"
141858,16011,"MANOR MULTI ACADEMY TRUST","09323792","Multi-academy trust","","Open","","01-02-2016","Manor Primary School","34","Academy converter","2","Primary","336","Wolverhampton"
141858,16112,"Manor Multi Academy Trust","","School sponsor","","Open","","01-11-2016","Manor Primary School","34","Academy converter","2","Primary","336","Wolverhampton"
141862,15815,"KINGSTON EDUCATIONAL TRUST","08334023","Single-academy trust","","Open","","01-09-2015","The Kingston Academy","35","Free schools","4","Secondary","314","Kingston upon Thames"
141865,16041,"TRINITY ACADEMY NEWCASTLE","08449062","Multi-academy trust","","Open","","01-03-2015","Trinity Academy Newcastle","44","Academy special converter","0","Not applicable","391","Newcastle upon Tyne"
141865,17276,"Trinity Academy Newcastle","","School sponsor","","Open","Hard","15-12-2016","Trinity Academy Newcastle","44","Academy special converter","0","Not applicable","391","Newcastle upon Tyne"
141866,4245,"THE PRIMARY FIRST TRUST","08738750","Multi-academy trust","","Open","","01-04-2015","Lessness Heath Primary School","28","Academy sponsor led","2","Primary","303","Bexley"
141866,5006,"The Primary First Trust","","School sponsor","","Open","","01-04-2015","Lessness Heath Primary School","28","Academy sponsor led","2","Primary","303","Bexley"
141867,2437,"BRIGHT FUTURES EDUCATIONAL TRUST","07695771","Multi-academy trust","","Open","","01-07-2015","Marton Primary Academy and Nursery","28","Academy sponsor led","2","Primary","890","Blackpool"
141867,2436,"Bright Futures Educational Trust","","School sponsor","","Open","","01-07-2015","Marton Primary Academy and Nursery","28","Academy sponsor led","2","Primary","890","Blackpool"
141868,5488,"DIOCESE OF CHICHESTER ACADEMY TRUST","09201845","Multi-academy trust","","Open","","01-04-2015","St Leonard's Church of England Primary Academy","28","Academy sponsor led","2","Primary","845","East Sussex"
141868,5492,"Diocese of Chichester Academy Trust","","School sponsor","","Open","","01-04-2015","St Leonard's Church of England Primary Academy","28","Academy sponsor led","2","Primary","845","East Sussex"
141869,4320,"REACH2 ACADEMY TRUST","08452281","Multi-academy trust","","Open","","01-09-2015","Chigwell Primary Academy","28","Academy sponsor led","2","Primary","881","Essex"
141869,4318,"REAch2 Academy Trust","","School sponsor","","Open","","01-09-2015","Chigwell Primary Academy","28","Academy sponsor led","2","Primary","881","Essex"
141870,16090,"PREMIER LEARNING TRUST LIMITED","10065284","Multi-academy trust","","Open","","01-04-2016","Holland Park Primary School","34","Academy converter","2","Primary","881","Essex"
141871,4885,"SWALE ACADEMIES TRUST","07344732","Multi-academy trust","","Open","","01-04-2015","Beaver Green Primary School","28","Academy sponsor led","2","Primary","886","Kent"
141871,4886,"Swale Academies Trust","","School sponsor","","Open","","01-04-2015","Beaver Green Primary School","28","Academy sponsor led","2","Primary","886","Kent"
141872,5614,"YORKSHIRE AND HUMBERSIDE CO-OPERATIVE ACADEMIES TRUST","09332738","Multi-academy trust","","Open","","01-04-2015","The John Curwen Co-Operative Primary Academy","28","Academy sponsor led","2","Primary","382","Kirklees"
141872,5657,"Yorkshire & Humberside Co-operative Academies Trust (YOUR Co-op AT)","","School sponsor","","Open","","01-04-2015","The John Curwen Co-Operative Primary Academy","28","Academy sponsor led","2","Primary","382","Kirklees"
141874,2854,"THE DAVID ROSS EDUCATION TRUST","06182612","Multi-academy trust","","Open","","01-04-2015","Charnwood College","28","Academy sponsor led","4","Secondary","855","Leicestershire"
141874,2853,"The David Ross Education Trust","","School sponsor","","Open","","01-04-2015","Charnwood College","28","Academy sponsor led","4","Secondary","855","Leicestershire"
141875,5647,"THE SALTERNS ACADEMY TRUST","08921490","Multi-academy trust","","Open","","01-04-2015","Trafalgar School","28","Academy sponsor led","4","Secondary","851","Portsmouth"
141875,5572,"Salterns Academy Trust","","School sponsor","","Open","","01-04-2015","Trafalgar School","28","Academy sponsor led","4","Secondary","851","Portsmouth"
141876,5452,"GREENSHAW LEARNING TRUST","07633694","Multi-academy trust","","Open","","01-04-2015","Green Wrythe Primary School","28","Academy sponsor led","2","Primary","319","Sutton"
141876,3247,"Greenshaw Learning Trust","","School sponsor","","Open","","01-04-2015","Green Wrythe Primary School","28","Academy sponsor led","2","Primary","319","Sutton"
141877,5634,"SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED","07693309","Multi-academy trust","","Open","","01-04-2015","Stifford Clays Primary School","28","Academy sponsor led","2","Primary","883","Thurrock"
141877,5338,"South West Essex Community Education Trust (SWECET)","","School sponsor","","Open","","01-04-2015","Stifford Clays Primary School","28","Academy sponsor led","2","Primary","883","Thurrock"
141878,5228,"WATERTON ACADEMY TRUST","09124782","Multi-academy trust","","Open","","01-08-2015","Normanton Junior Academy","28","Academy sponsor led","2","Primary","384","Wakefield"
141878,5588,"Waterton Academy Trust","","School sponsor","","Open","","01-08-2015","Normanton Junior Academy","28","Academy sponsor led","2","Primary","384","Wakefield"
141880,3001,"EBOR ACADEMY TRUST","08806335","Multi-academy trust","","Open","","01-09-2016","Staynor Hall Primary Academy","28","Academy sponsor led","2","Primary","815","North Yorkshire"
141880,3000,"Ebor Academy Trust","","School sponsor","","Open","","01-09-2016","Staynor Hall Primary Academy","28","Academy sponsor led","2","Primary","815","North Yorkshire"
141881,4850,"THE STOUR ACADEMY TRUST","08179242","Multi-academy trust","","Open","","01-09-2015","Finberry Primary School","28","Academy sponsor led","2","Primary","886","Kent"
141881,5037,"The Stour Academy Trust","","School sponsor","","Open","","01-09-2015","Finberry Primary School","28","Academy sponsor led","2","Primary","886","Kent"
141883,15727,"RED KITE LEARNING TRUST","07523507","Multi-academy trust","","Open","Hard","01-09-2018","Temple Learning Academy","35","Free schools","7","All through","383","Leeds"
141883,16579,"Red Kite Learning Trust","","School sponsor","","Open","Hard","01-09-2018","Temple Learning Academy","35","Free schools","7","All through","383","Leeds"
141884,2864,"THE DEAN TRUST","08027943","Multi-academy trust","","Open","","01-09-2015","Dean Trust Ardwick","28","Academy sponsor led","4","Secondary","352","Manchester"
141884,4952,"The Dean Trust","","School sponsor","","Open","","01-09-2015","Dean Trust Ardwick","28","Academy sponsor led","4","Secondary","352","Manchester"
141886,15762,"MAIDEN ERLEGH TRUST","07548754","Multi-academy trust","","Open","","01-09-2015","Maiden Erlegh School in Reading","35","Free schools","4","Secondary","870","Reading"
141886,3827,"Maiden Erlegh Trust","","School sponsor","","Open","","01-09-2015","Maiden Erlegh School in Reading","35","Free schools","4","Secondary","870","Reading"
141889,5645,"PELHAM ACADEMY TRUST","08439184","Multi-academy trust","","Open","","01-04-2015","Normandy Primary School","28","Academy sponsor led","2","Primary","303","Bexley"
141889,5569,"Pelham Primary School","","School sponsor","","Open","","01-04-2015","Normandy Primary School","28","Academy sponsor led","2","Primary","303","Bexley"
141891,5687,"BEDDINGTON PARK ACADEMY TRUST","09498825","Single-academy trust","","Open","","01-06-2015","Beddington Park Primary School","34","Academy converter","2","Primary","319","Sutton"
141892,5151,"University of Brighton","","School sponsor","","Open","","01-04-2015","Blackthorns Community Primary Academy","34","Academy converter","2","Primary","938","West Sussex"
141892,3339,"UNIVERSITY OF BRIGHTON ACADEMIES TRUST","07185046","Multi-academy trust","","Open","Hard","01-10-2017","Blackthorns Community Primary Academy","34","Academy converter","2","Primary","938","West Sussex"
141895,2918,"THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST","08737435","Multi-academy trust","","Open","","01-12-2015","Colkirk Church of England Primary Academy","34","Academy converter","2","Primary","926","Norfolk"
141895,2917,"The Diocese of Norwich Education and Academies Trust","","School sponsor","","Open","","01-12-2015","Colkirk Church of England Primary Academy","34","Academy converter","2","Primary","926","Norfolk"
141896,2143,"AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED","07525735","Multi-academy trust","","Open","","01-04-2015","Cudham Church of England Primary School","34","Academy converter","2","Primary","305","Bromley"
141896,2144,"Aquinas Church of England Education Trust Limited","","School sponsor","","Open","Hard","01-04-2015","Cudham Church of England Primary School","34","Academy converter","2","Primary","305","Bromley"
141897,5634,"SOUTH WEST ESSEX COMMUNITY EDUCATION TRUST LIMITED","07693309","Multi-academy trust","","Open","","01-04-2015","Deneholm Primary School","34","Academy converter","2","Primary","883","Thurrock"
141897,5338,"South West Essex Community Education Trust (SWECET)","","School sponsor","","Open","","01-04-2015","Deneholm Primary School","34","Academy converter","2","Primary","883","Thurrock"
141898,5616,"FAIR FIELD JUNIOR SCHOOL","09434766","Multi-academy trust","","Open","","01-04-2015","Fair Field Junior School","34","Academy converter","2","Primary","919","Hertfordshire"
141899,5617,"LEARNING FOR LIFE EDUCATION TRUST","09470229","Multi-academy trust","","Open","","01-04-2015","Finedon Infant School","34","Academy converter","2","Primary","928","Northamptonshire"
141900,5617,"LEARNING FOR LIFE EDUCATION TRUST","09470229","Multi-academy trust","","Open","","01-04-2015","Finedon Mulso Church of England Junior School","34","Academy converter","2","Primary","928","Northamptonshire"
141901,5613,"WILLOW TREE ACADEMY","09440025","Multi-academy trust","","Open","","01-07-2015","Greasbrough Primary School","34","Academy converter","2","Primary","372","Rotherham"
141901,16595,"Willow Tree Academy","","School sponsor","","Open","Hard","22-09-2016","Greasbrough Primary School","34","Academy converter","2","Primary","372","Rotherham"
141902,3025,"THE ELLIOT FOUNDATION ACADEMIES TRUST","08116706","Multi-academy trust","","Open","","01-04-2015","Greenside Primary School","34","Academy converter","2","Primary","205","Hammersmith and Fulham"
141902,3024,"The Elliot Foundation Academies Trust","","School sponsor","","Open","","01-04-2015","Greenside Primary School","34","Academy converter","2","Primary","205","Hammersmith and Fulham"
141903,2932,"DISCOVERY SCHOOLS ACADEMIES TRUST LTD","08104111","Multi-academy trust","","Open","","01-04-2015","Greystoke Primary School","34","Academy converter","2","Primary","855","Leicestershire"
141903,2933,"Discovery Schools Academies Trust Ltd","","School sponsor","","Open","Hard","01-04-2015","Greystoke Primary School","34","Academy converter","2","Primary","855","Leicestershire"
141904,5635,"SHARE MULTI ACADEMY TRUST","07729878","Multi-academy trust","","Open","","01-04-2015","Heaton Avenue Primary School","34","Academy converter","2","Primary","382","Kirklees"
141904,5574,"SHARE Multi Academy Trust","","School sponsor","","Open","","01-04-2015","Heaton Avenue Primary School","34","Academy converter","2","Primary","382","Kirklees"
141906,5151,"University of Brighton","","School sponsor","","Open","","01-04-2015","Holmbush Primary Academy","34","Academy converter","2","Primary","938","West Sussex"
141906,3339,"UNIVERSITY OF BRIGHTON ACADEMIES TRUST","07185046","Multi-academy trust","","Open","Hard","01-10-2017","Holmbush Primary Academy","34","Academy converter","2","Primary","938","West Sussex"
141907,5625,"HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL","09483921","Single-academy trust","","Open","","01-04-2015","Holy Innocents Catholic Primary School","34","Academy converter","2","Primary","305","Bromley"
141908,5626,"HUNTINGTON PRIMARY ACADEMY","09468412","Single-academy trust","","Open","","01-04-2015","Huntington Primary Academy","34","Academy converter","2","Primary","816","York"
141909,5617,"LEARNING FOR LIFE EDUCATION TRUST","09470229","Multi-academy trust","","Open","","01-04-2015","Irthlingborough Nursery and Infant School","34","Academy converter","2","Primary","928","Northamptonshire"
141910,5617,"LEARNING FOR LIFE EDUCATION TRUST","09470229","Multi-academy trust","","Open","","01-04-2015","Irthlingborough Junior School","34","Academy converter","2","Primary","928","Northamptonshire"
141912,3065,"EXCALIBUR ACADEMIES TRUST","08146633","Multi-academy trust","","Open","","01-04-2015","Oare Church of England Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141912,3064,"Excalibur Academies Trust","","School sponsor","","Open","Hard","01-04-2015","Oare Church of England Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141913,3065,"EXCALIBUR ACADEMIES TRUST","08146633","Multi-academy trust","","Open","","01-04-2015","Ogbourne CofE Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141913,3064,"Excalibur Academies Trust","","School sponsor","","Open","Hard","01-04-2015","Ogbourne CofE Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141914,5632,"HOPE LEARNING TRUST, YORK","07559537","Multi-academy trust","","Open","","01-04-2015","Poppleton Ousebank Primary School","34","Academy converter","2","Primary","816","York"
141914,16187,"Hope Learning Trust, York","","School sponsor","","Open","","01-11-2016","Poppleton Ousebank Primary School","34","Academy converter","2","Primary","816","York"
141915,5618,"PRESTOLEE MULTI ACADEMY TRUST","09481323","Multi-academy trust","","Open","","01-04-2015","Prestolee Primary School","34","Academy converter","2","Primary","350","Bolton"
141915,5658,"Prestolee Community Primary School","","School sponsor","","Open","","01-04-2015","Prestolee Primary School","34","Academy converter","2","Primary","350","Bolton"
141916,15900,"THE MEAD EDUCATIONAL TRUST","09079258","Multi-academy trust","","Open","","01-11-2015","Rushey Mead Academy","34","Academy converter","4","Secondary","856","Leicester"
141916,15907,"Rushey Mead Educational Trust","","School sponsor","","Open","","01-11-2015","Rushey Mead Academy","34","Academy converter","4","Secondary","856","Leicester"
141917,5619,"THE SHIRE MULTI ACADEMY TRUST","09454169","Multi-academy trust","","Open","","01-04-2015","Sandhill Primary School","34","Academy converter","2","Primary","370","Barnsley"
141917,15841,"The Shire Multi Academy Trust","","School sponsor","","Open","","01-09-2015","Sandhill Primary School","34","Academy converter","2","Primary","370","Barnsley"
141918,2918,"THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST","08737435","Multi-academy trust","","Open","","01-12-2015","Sculthorpe Church of England Primary Academy","34","Academy converter","2","Primary","926","Norfolk"
141918,2917,"The Diocese of Norwich Education and Academies Trust","","School sponsor","","Open","","01-12-2015","Sculthorpe Church of England Primary Academy","34","Academy converter","2","Primary","926","Norfolk"
141919,5044,"The White Horse Federation","","School sponsor","","Open","Hard","01-08-2018","Seend Church of England Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141919,5315,"THE WHITE HORSE FEDERATION","08075785","Multi-academy trust","","Open","Hard","01-08-2018","Seend Church of England Primary School","34","Academy converter","2","Primary","865","Wiltshire"
141921,4031,"NORTHAMPTON PRIMARY ACADEMY TRUST","08172039","Multi-academy trust","","Open","","01-04-2015","Simon de Senlis Primary School","34","Academy converter","2","Primary","928","Northamptonshire"
141921,16221,"Northampton Primary Academy Trust Partnership","","School sponsor","","Open","","01-11-2016","Simon de Senlis Primary School","34","Academy converter","2","Primary","928","Northamptonshire"
141922,5620,"ST CATHERINE OF SIENA MULTI ACADEMY COMPANY","09497062","Multi-academy trust","","Open","","01-04-2015","St Francis Xavier Catholic Primary School","34","Academy converter","2","Primary","333","Sandwell"
141922,15928,"St Catherine of Sienna MAC (South Sandwell)","","School sponsor","","Open","","24-11-2015","St Francis Xavier Catholic Primary School","34","Academy converter","2","Primary","333","Sandwell"
141924,5620,"ST CATHERINE OF SIENA MULTI ACADEMY COMPANY","09497062","Multi-academy trust","","Open","","01-04-2015","St Gregory's Catholic Primary School","34","Academy converter","2","Primary","333","Sandwell"
